id,segment,locale_style,user_message,ideal_bot_response,slots_json
JY03689,studio_locations_hours,medium_sg,Where is the Upper Bukit Timah studio can or not,"Of course. Upper Bukit Timah studio is at 816 Upper Bukit Timah Road, Singapore 678149. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03690,studio_locations_hours,medium_sg,Can send me all studio addresses and opening hours ah,"Happy to help. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03691,studio_locations_hours,medium_sg,Need address for Katong ah,"Katong studio is at 131 E Coast Rd, #03-01, Singapore 428816. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03692,studio_locations_hours,medium_sg,Woodlands outlet operating hours pls ah,"Absolutely. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03693,studio_locations_hours,medium_sg,Where is the Katong studio ah,"Katong studio is at 131 E Coast Rd, #03-01, Singapore 428816. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03694,studio_locations_hours,medium_sg,Can send me the location for Woodlands leh,"Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03695,studio_locations_hours,medium_sg,What time does Upper Bukit Timah open ya,"No worries. Upper Bukit Timah studio is at 816 Upper Bukit Timah Road, Singapore 678149. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03696,studio_locations_hours,medium_sg,What time does Kovan open ya,"No worries. Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03697,studio_locations_hours,medium_sg,Upper Bukit Timah outlet operating hours pls leh,"Of course. Upper Bukit Timah studio is at 816 Upper Bukit Timah Road, Singapore 678149. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03698,studio_locations_hours,medium_sg,What are your locations and operating hours and opening hours ya,"No worries. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03699,studio_locations_hours,medium_sg,How many Jal Yoga studios are there ah,"Sure, happy to help. We currently have 5 studios in Singapore: Alexandra, Katong, Kovan, Upper Bukit Timah, and Woodlands. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03700,studio_locations_hours,medium_sg,Where is the Woodlands studio can or not,"Sure, happy to help. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03701,studio_locations_hours,medium_sg,What time does Woodlands open leh,"Absolutely. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03702,studio_locations_hours,medium_sg,What are your locations and operating hours pls ya,"Thanks for reaching out. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03703,studio_locations_hours,medium_sg,Where is the Kovan studio ah,"Thanks for reaching out. Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03704,studio_locations_hours,medium_sg,What are your locations and operating hours leh,"Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03705,studio_locations_hours,medium_sg,Which outlet is near the east ah,"Absolutely. Our Singapore studios are Alexandra, Katong, Kovan, Upper Bukit Timah, and Woodlands. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03706,studio_locations_hours,medium_sg,Need address for Woodlands ya,"Thanks for reaching out. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03707,studio_locations_hours,medium_sg,Can send me the location for Alexandra ya,"Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03708,studio_locations_hours,medium_sg,Need your studio locations and opening hours ya,"Absolutely. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03709,studio_locations_hours,medium_sg,Need your studio locations and opening hours leh,"Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03710,studio_locations_hours,medium_sg,What are your locations and operating hours in Singapore leh,"Sure, happy to help. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03711,studio_locations_hours,medium_sg,Where are your studios located ya,"Thanks for reaching out. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03712,studio_locations_hours,medium_sg,What time does Katong open ah,"Katong studio is at 131 E Coast Rd, #03-01, Singapore 428816. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03713,studio_locations_hours,medium_sg,Where are your studios located and opening hours ya,"Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03714,studio_locations_hours,medium_sg,Can send me all studio addresses and opening hours ya,"Of course. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03715,studio_locations_hours,medium_sg,Can send me all studio addresses in Singapore ah,"Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03716,studio_locations_hours,medium_sg,Kovan outlet operating hours pls ah,"Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03717,studio_locations_hours,medium_sg,Where is the Upper Bukit Timah studio ya,"No worries. Upper Bukit Timah studio is at 816 Upper Bukit Timah Road, Singapore 678149. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03718,studio_locations_hours,medium_sg,What are your locations and operating hours pls ah,"No worries. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03719,studio_locations_hours,medium_sg,Need address for Kovan ya,"Sure, happy to help. Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03720,studio_locations_hours,medium_sg,Where are your studios located pls ah,"Happy to help. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03721,studio_locations_hours,medium_sg,What time does Kovan open can or not,"Thanks for reaching out. Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03722,studio_locations_hours,medium_sg,Can send me the location for Alexandra ah,"Happy to help. Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03723,studio_locations_hours,medium_sg,What are your locations and operating hours pls can or not,"Of course. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03724,studio_locations_hours,medium_sg,Where are your studios located and opening hours leh,"Absolutely. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03725,studio_locations_hours,medium_sg,Where are your studios located pls can or not,"No worries. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03726,studio_locations_hours,medium_sg,Need address for Kovan leh,"Thanks for reaching out. Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03727,studio_locations_hours,medium_sg,Where are your studios located in Singapore can or not,"Absolutely. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03728,studio_locations_hours,medium_sg,Need address for Alexandra can or not,"Of course. Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03729,studio_locations_hours,medium_sg,Need your studio locations ya,"Absolutely. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03730,studio_locations_hours,medium_sg,What time does Alexandra open ya,"Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03731,studio_locations_hours,medium_sg,Katong outlet operating hours pls leh,"Of course. Katong studio is at 131 E Coast Rd, #03-01, Singapore 428816. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03732,studio_locations_hours,medium_sg,Need address for Kovan can or not,"Kovan studio is at 1F Yio Chu Kang Rd, Singapore 545512. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03733,studio_locations_hours,medium_sg,Upper Bukit Timah outlet operating hours pls ah,"Of course. Upper Bukit Timah studio is at 816 Upper Bukit Timah Road, Singapore 678149. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03734,studio_locations_hours,medium_sg,What time does Alexandra open ah,"No worries. Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03735,studio_locations_hours,medium_sg,Can send me the location for Woodlands can or not,"No worries. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03736,studio_locations_hours,medium_sg,Where is the Katong studio ya,"No worries. Katong studio is at 131 E Coast Rd, #03-01, Singapore 428816. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03737,studio_locations_hours,medium_sg,What are your locations and operating hours in Singapore can or not,"Thanks for reaching out. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03738,studio_locations_hours,medium_sg,Alexandra outlet operating hours pls ya,"No worries. Alexandra studio is at 456 Alexandra Rd, #02-03, Singapore 119962. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03739,studio_locations_hours,medium_sg,Need your studio locations ah,"Happy to help. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03740,studio_locations_hours,medium_sg,Where is the Woodlands studio ya,"Sure, happy to help. Woodlands studio is at 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713. Operating hours are Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03741,studio_locations_hours,medium_sg,Can send me all studio addresses in Singapore ya,"Happy to help. Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
JY03742,studio_locations_hours,medium_sg,What are your locations and operating hours ah,"Here are our studio locations:
- Alexandra: 456 Alexandra Rd, #02-03, Singapore 119962
- Katong: 131 E Coast Rd, #03-01, Singapore 428816
- Kovan: 1F Yio Chu Kang Rd, Singapore 545512
- Upper Bukit Timah: 816 Upper Bukit Timah Road, Singapore 678149
- Woodlands: 8 Woodlands Sq, #04-12/13 Wood Square, Solo 2, Singapore 737713
Operating hours: Mon - Fri: 7.30am – 9.00pm; Sat - Sun: 9.30am - 5.00pm.",{}
